scorer,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000,DLC_resnet50_test_envgMar7shuffle1_1030000
bodyparts,nose,nose,nose,head,head,head,soine1,soine1,soine1,spine2,spine2,spine2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
6911,151.7015838623047,339.4188232421875,1.0,173.07557678222656,358.5992126464844,1.0,197.26539611816406,373.9415283203125,1.0,228.3369140625,399.5509338378906,1.0
6912,150.45285034179688,339.99017333984375,1.0,172.92117309570312,358.6993408203125,0.9999998807907104,198.0674285888672,373.4497985839844,1.0,229.0609130859375,398.840087890625,1.0
6913,149.8096466064453,339.7857666015625,1.0,172.48020935058594,358.6025390625,0.9999998807907104,197.78646850585938,373.1690979003906,1.0,229.6867218017578,398.12060546875,1.0
6914,148.4205322265625,339.9429931640625,1.0,171.52859497070312,358.24835205078125,0.9999998807907104,197.30191040039062,372.6662902832031,1.0,229.25982666015625,396.60150146484375,1.0
6915,148.08050537109375,339.9275817871094,1.0,170.38125610351562,358.09674072265625,0.9999998807907104,196.18968200683594,372.27996826171875,1.0,228.48114013671875,395.3218994140625,1.0
6916,147.58436584472656,340.492919921875,1.0,169.44146728515625,358.076416015625,0.9999998807907104,195.46743774414062,371.7922668457031,1.0,227.526611328125,394.00115966796875,1.0
6917,145.5339813232422,341.3916931152344,1.0,168.28314208984375,357.7526550292969,0.9999998807907104,194.75050354003906,371.16937255859375,1.0,226.89813232421875,393.7337951660156,1.0
6918,145.10105895996094,342.17010498046875,0.9999998807907104,167.4141387939453,357.75677490234375,0.9999998807907104,194.6428985595703,370.81732177734375,1.0,225.3086395263672,393.2059020996094,1.0
6919,142.47439575195312,342.86126708984375,1.0,165.7716522216797,357.3644104003906,0.9999998807907104,192.98326110839844,369.9452209472656,0.9999997615814209,222.09146118164062,393.2801208496094,1.0
6920,141.61940002441406,343.654541015625,1.0,164.3221435546875,357.2474670410156,1.0,191.28945922851562,369.7569885253906,0.9999998807907104,219.35427856445312,393.07720947265625,1.0
6921,141.03164672851562,344.4656982421875,0.9999998807907104,162.9388885498047,357.9527587890625,1.0,188.42799377441406,369.8651123046875,1.0,214.4385986328125,393.3971252441406,1.0
6922,140.15362548828125,344.83984375,0.9999998807907104,161.7308807373047,358.73486328125,0.9999998807907104,186.03656005859375,370.2071838378906,1.0,211.29612731933594,393.9568786621094,1.0
6923,138.52978515625,345.3836364746094,0.9999998807907104,160.7843017578125,359.6675720214844,0.9999996423721313,184.79661560058594,371.1238098144531,1.0,210.74147033691406,394.43048095703125,1.0
6924,136.9985809326172,345.3001403808594,0.9999998807907104,159.77798461914062,360.2939453125,0.9999997615814209,184.1212158203125,372.010986328125,0.9999998807907104,209.79930114746094,393.65234375,1.0
6925,134.12545776367188,345.501708984375,1.0,158.26095581054688,360.6911926269531,0.9999998807907104,183.22683715820312,372.3860168457031,1.0,209.7404022216797,394.0482177734375,1.0
6926,133.0199432373047,345.03924560546875,1.0,157.4893035888672,360.744384765625,0.9999998807907104,182.321044921875,372.67425537109375,1.0,209.71774291992188,393.9872131347656,1.0
6927,132.59921264648438,345.4745788574219,1.0,156.8729248046875,361.0947265625,0.9999998807907104,181.87942504882812,373.0999450683594,1.0,209.68096923828125,394.33709716796875,1.0
6928,133.16537475585938,345.7095031738281,1.0,156.77525329589844,361.3664245605469,0.9999998807907104,181.2500457763672,373.3113098144531,1.0,209.66293334960938,394.46331787109375,1.0
6929,132.36544799804688,345.6802978515625,1.0,155.70420837402344,361.61688232421875,0.9999998807907104,180.7646484375,373.80224609375,1.0,210.5509490966797,394.76556396484375,1.0
6930,131.9519805908203,345.3686828613281,1.0,155.20516967773438,361.6260986328125,0.9999998807907104,180.5236053466797,373.921875,1.0,210.50833129882812,394.803955078125,1.0
6931,131.22242736816406,344.64990234375,1.0,154.631103515625,361.49853515625,0.9999998807907104,180.09434509277344,374.13775634765625,1.0,211.22991943359375,394.7906188964844,1.0
6932,131.40342712402344,344.8526306152344,1.0,154.4249267578125,361.1438903808594,0.9999998807907104,179.9234161376953,373.9248962402344,1.0,211.16583251953125,393.9939270019531,1.0
6933,131.95159912109375,344.7313232421875,1.0,154.5596923828125,360.9715576171875,0.9999998807907104,179.9258575439453,373.8395080566406,1.0,210.6418914794922,393.6256103515625,1.0
6934,132.1500701904297,343.57220458984375,1.0,154.185546875,360.4855651855469,0.9999998807907104,179.09510803222656,373.6738586425781,1.0,210.06129455566406,393.3236389160156,1.0
6935,132.82298278808594,342.5205078125,1.0,154.3440399169922,359.8414306640625,0.9999997615814209,178.66604614257812,373.57122802734375,1.0,209.27052307128906,392.7430419921875,1.0
6936,133.76837158203125,342.7540283203125,1.0,155.44259643554688,360.1573181152344,0.9999998807907104,179.7056884765625,373.3018798828125,1.0,209.34312438964844,391.5574035644531,1.0
6937,134.8456573486328,342.81549072265625,1.0,156.1337127685547,360.01885986328125,0.9999998807907104,179.75750732421875,373.0299072265625,1.0,208.8064422607422,391.0733947753906,1.0
6938,137.79148864746094,342.7783508300781,0.9999998807907104,157.36143493652344,359.57080078125,0.9999998807907104,180.59246826171875,372.7581481933594,1.0,208.87799072265625,391.17779541015625,1.0
6939,139.98187255859375,342.4027099609375,1.0,159.06011962890625,358.3313903808594,0.9999998807907104,181.86065673828125,372.3621826171875,1.0,208.85736083984375,390.0499267578125,1.0
6940,141.4617156982422,341.9353332519531,1.0,160.05078125,357.7542419433594,0.9999998807907104,182.60105895996094,371.58465576171875,1.0,209.1264190673828,389.9540100097656,1.0
6941,143.9043426513672,341.3409118652344,1.0,161.9644317626953,357.0509948730469,0.9999998807907104,184.05856323242188,371.0291748046875,1.0,209.79376220703125,390.415771484375,1.0
6942,145.92401123046875,340.8383483886719,1.0,163.02076721191406,356.1861572265625,1.0,184.4580078125,370.31353759765625,0.9999998807907104,210.42868041992188,388.9194030761719,1.0
6943,151.30709838867188,339.009765625,1.0,165.2491455078125,354.9803466796875,0.9999998807907104,184.94189453125,369.92919921875,0.9999998807907104,210.31674194335938,388.3462219238281,1.0
6944,154.31063842773438,337.73443603515625,0.9999998807907104,166.6414337158203,353.4632263183594,0.9999997615814209,185.5596466064453,369.53839111328125,0.9999998807907104,210.6407470703125,388.078369140625,1.0
6945,156.23483276367188,337.1792297363281,0.9999998807907104,167.21046447753906,352.1907043457031,0.9999994039535522,185.70278930664062,369.11865234375,1.0,210.52993774414062,389.0115051269531,1.0
6946,156.53125,336.72406005859375,0.9999998807907104,167.02552795410156,351.5144958496094,0.9999997615814209,186.0751953125,368.8049011230469,1.0,210.6599884033203,389.14166259765625,1.0
6947,156.92581176757812,336.6369323730469,0.9999998807907104,166.99781799316406,350.6893310546875,0.9999995231628418,185.98294067382812,368.15643310546875,1.0,210.4996337890625,389.3516540527344,1.0
6948,158.8701171875,336.8205261230469,0.9999998807907104,168.9070281982422,351.4043273925781,0.9999998807907104,187.3055877685547,368.0167541503906,1.0,209.85137939453125,389.1295471191406,1.0
6949,160.40223693847656,337.3273620605469,0.9999998807907104,169.7300262451172,351.640625,0.9999998807907104,187.77508544921875,368.2021789550781,1.0,210.0262451171875,388.7675476074219,1.0
6950,160.588623046875,338.86151123046875,0.9999998807907104,169.9282989501953,351.6151123046875,0.9999998807907104,187.86769104003906,368.166259765625,1.0,209.7118682861328,389.3622131347656,1.0
6951,160.5523681640625,338.06329345703125,0.9999998807907104,169.886474609375,351.9432678222656,0.9999998807907104,187.827880859375,368.23095703125,1.0,209.66754150390625,388.7793273925781,1.0
6952,161.2678985595703,338.6820373535156,0.9999998807907104,170.43116760253906,352.2360534667969,0.9999998807907104,188.22760009765625,368.4134216308594,1.0,209.7151641845703,388.8367614746094,1.0
6953,161.35694885253906,339.1417541503906,0.9999998807907104,170.6553955078125,352.52960205078125,0.9999998807907104,188.5829315185547,368.7335510253906,1.0,209.72320556640625,388.912353515625,1.0
6954,161.72755432128906,341.490966796875,0.9999998807907104,170.89332580566406,352.9648742675781,0.9999998807907104,188.838134765625,368.89227294921875,1.0,209.47230529785156,389.53485107421875,1.0
6955,162.498291015625,342.3154602050781,0.9999998807907104,171.20355224609375,353.3242492675781,0.9999998807907104,189.36834716796875,369.11907958984375,1.0,209.5338592529297,389.5743408203125,1.0
6956,162.60745239257812,342.73382568359375,0.9999997615814209,171.21554565429688,353.6017150878906,0.9999998807907104,189.36668395996094,369.34185791015625,1.0,209.54762268066406,389.6471252441406,1.0
6957,162.65306091308594,343.2579345703125,0.9999997615814209,171.2542724609375,353.59674072265625,0.9999998807907104,189.34617614746094,369.16046142578125,1.0,209.40187072753906,388.7957458496094,1.0
6958,162.77064514160156,343.35198974609375,0.9999997615814209,171.1915283203125,353.5710754394531,0.9999998807907104,189.38916015625,369.1925354003906,1.0,209.48077392578125,388.77374267578125,1.0
6959,161.39385986328125,342.9518127441406,0.9999996423721313,170.87350463867188,353.7956848144531,1.0,189.15704345703125,369.1363220214844,1.0,209.4379119873047,388.7398986816406,1.0
6960,159.1060333251953,341.7268981933594,0.9999998807907104,169.99603271484375,353.97576904296875,1.0,188.48599243164062,368.7608642578125,1.0,208.99839782714844,388.2077331542969,1.0
6961,159.02392578125,341.581787109375,0.9999997615814209,169.35687255859375,353.4437255859375,0.9999998807907104,188.1131591796875,368.5977783203125,1.0,208.9741668701172,388.2266845703125,1.0
6962,158.63308715820312,341.84918212890625,0.9999997615814209,169.51658630371094,353.9617919921875,1.0,188.1892547607422,368.80224609375,1.0,208.99676513671875,388.21807861328125,1.0
6963,158.7963104248047,342.7032775878906,0.9999997615814209,169.9084014892578,354.50311279296875,1.0,188.50762939453125,369.1284484863281,1.0,209.02442932128906,388.2751159667969,1.0
6964,158.81748962402344,343.881103515625,0.9999996423721313,170.24745178222656,355.2071838378906,1.0,188.89083862304688,369.6351623535156,1.0,209.0953826904297,388.3651123046875,1.0
6965,159.17889404296875,345.0079040527344,0.9999991655349731,170.0765380859375,355.817626953125,1.0,189.04344177246094,370.015869140625,1.0,209.0213623046875,388.5372619628906,1.0
6966,158.7777099609375,347.67706298828125,0.9999992847442627,170.09188842773438,357.14068603515625,1.0,189.26063537597656,370.4832458496094,1.0,208.80921936035156,388.16217041015625,1.0
6967,158.04689025878906,348.432373046875,0.9999995231628418,170.06443786621094,357.8432922363281,1.0,189.48597717285156,370.6423034667969,1.0,208.7803955078125,388.0660400390625,1.0
6968,158.0861053466797,348.76324462890625,0.9999995231628418,170.0532684326172,357.93988037109375,0.9999998807907104,189.2164764404297,370.6199035644531,1.0,208.62815856933594,387.92816162109375,1.0
6969,158.04779052734375,349.3741760253906,0.9999991655349731,169.8007049560547,358.4451599121094,0.9999998807907104,189.04342651367188,371.0281066894531,1.0,208.6189422607422,387.97869873046875,1.0
6970,157.7994384765625,351.36224365234375,0.9999985694885254,169.663330078125,359.11236572265625,0.9999997615814209,189.08160400390625,371.33636474609375,1.0,208.65670776367188,387.98785400390625,1.0
6971,157.44815063476562,352.8100891113281,0.9999995231628418,169.18539428710938,360.103271484375,0.9999994039535522,188.92987060546875,371.9527587890625,1.0,208.72952270507812,388.1094665527344,1.0
6972,159.48521423339844,354.4883117675781,0.9999986886978149,169.93487548828125,359.9723815917969,0.9999990463256836,189.27084350585938,372.01629638671875,1.0,208.52542114257812,388.9062194824219,1.0
6973,158.2978973388672,355.3764343261719,0.9999991655349731,169.54539489746094,360.7703552246094,0.9999991655349731,188.8592987060547,372.1879577636719,1.0,208.65138244628906,388.24072265625,1.0
6974,155.79962158203125,356.3666687011719,0.9999992847442627,168.6155242919922,361.80035400390625,0.9999990463256836,188.4689483642578,372.42291259765625,1.0,208.65367126464844,388.158203125,1.0
6975,152.49391174316406,356.6280212402344,0.9999995231628418,167.85574340820312,363.4153137207031,0.9999984502792358,187.95404052734375,373.2117614746094,1.0,208.54078674316406,388.00238037109375,1.0
6976,151.6294708251953,356.2328796386719,0.9999998807907104,167.6266632080078,364.5911560058594,0.9999977350234985,187.6374969482422,373.515869140625,1.0,208.50099182128906,387.89471435546875,1.0
6977,151.36904907226562,356.6380920410156,0.9999998807907104,167.7421112060547,365.0001220703125,0.9999979734420776,187.9112091064453,374.3384094238281,1.0,208.93716430664062,388.90496826171875,1.0
6978,151.2121124267578,357.2713623046875,0.9999998807907104,167.48516845703125,365.7040100097656,0.9999982118606567,187.8426055908203,374.7275695800781,1.0,208.90855407714844,389.0328369140625,1.0
6979,151.38429260253906,356.468994140625,1.0,167.67886352539062,365.7345275878906,0.9999982118606567,187.4371337890625,374.9657287597656,1.0,208.67356872558594,389.04522705078125,1.0
6980,151.0765838623047,355.36627197265625,1.0,167.53382873535156,365.8616943359375,0.9999988079071045,187.25601196289062,374.9221496582031,1.0,208.64613342285156,389.0621337890625,1.0
6981,150.27069091796875,354.22412109375,1.0,166.76962280273438,365.3089904785156,0.9999992847442627,186.9295196533203,374.9112548828125,1.0,208.7174072265625,389.527587890625,1.0
6982,149.69293212890625,353.7392578125,1.0,166.6412811279297,365.0451354980469,0.9999994039535522,186.8553466796875,374.76055908203125,1.0,208.7055206298828,389.0223693847656,1.0
6983,149.86080932617188,353.5390930175781,1.0,166.74365234375,364.73992919921875,0.9999995231628418,186.9525909423828,374.72894287109375,1.0,208.70338439941406,389.02618408203125,1.0
6984,150.72923278808594,354.2320251464844,1.0,166.8899688720703,364.35247802734375,0.9999995231628418,186.74468994140625,374.4200134277344,1.0,208.6338348388672,388.63916015625,1.0
6985,151.68106079101562,354.34490966796875,0.9999998807907104,167.25173950195312,364.1130065917969,0.9999995231628418,186.96217346191406,374.3728942871094,1.0,208.95556640625,387.8603515625,1.0
6986,152.16778564453125,354.4800720214844,0.9999998807907104,167.5414276123047,364.1151428222656,0.9999992847442627,187.14797973632812,374.41162109375,1.0,208.5480499267578,388.7507019042969,1.0
6987,152.590576171875,354.4884033203125,0.9999997615814209,167.76425170898438,363.7613220214844,0.9999991655349731,187.45501708984375,374.2997741699219,1.0,208.9232635498047,387.48870849609375,1.0
6988,153.13385009765625,354.80670166015625,0.9999997615814209,167.9480438232422,363.6696472167969,0.9999992847442627,187.56204223632812,374.3812561035156,1.0,208.92234802246094,387.55267333984375,1.0
6989,153.92031860351562,355.4815368652344,0.9999995231628418,168.60641479492188,363.8196716308594,0.9999995231628418,187.8976287841797,374.63067626953125,1.0,208.63259887695312,388.2762145996094,1.0
6990,156.4665069580078,356.91314697265625,0.9999991655349731,169.5818328857422,364.0242004394531,0.9999992847442627,188.5349578857422,375.0199279785156,1.0,208.81661987304688,388.41925048828125,1.0
6991,158.95098876953125,357.56964111328125,0.9999991655349731,171.03607177734375,364.02874755859375,0.9999992847442627,188.93121337890625,375.100341796875,1.0,208.92135620117188,388.5196228027344,1.0
6992,161.54100036621094,357.929443359375,0.999996542930603,172.2200469970703,364.24481201171875,0.9999991655349731,189.5809783935547,375.11871337890625,1.0,208.7654266357422,387.9212951660156,1.0
6993,162.00303649902344,357.4523010253906,0.9999985694885254,172.625,363.6656188964844,0.9999992847442627,189.58164978027344,374.936279296875,1.0,208.63589477539062,387.6829833984375,1.0
6994,163.5337677001953,357.681640625,0.9999982118606567,173.0161590576172,363.6112060546875,0.9999988079071045,189.86431884765625,375.0508728027344,1.0,208.6761474609375,388.0252685546875,1.0
6995,163.04473876953125,358.3682861328125,0.9999979734420776,173.02243041992188,364.3544006347656,0.999998927116394,189.8775177001953,375.3161926269531,1.0,208.6777801513672,388.0487365722656,1.0
6996,158.4856414794922,357.9300231933594,0.9999998807907104,172.11952209472656,365.2705078125,0.9999996423721313,189.30519104003906,374.815673828125,1.0,207.9405975341797,387.64984130859375,1.0
6997,157.78543090820312,357.62017822265625,0.9999998807907104,171.76210021972656,364.9671936035156,0.9999997615814209,189.19522094726562,374.8427429199219,1.0,208.2395782470703,387.83636474609375,1.0
6998,157.75460815429688,357.6844787597656,0.9999998807907104,171.7483673095703,364.9544982910156,0.9999997615814209,189.15963745117188,374.8984680175781,1.0,208.3103790283203,387.9768981933594,1.0
6999,157.75830078125,357.63848876953125,0.9999998807907104,171.828125,364.9143371582031,0.9999997615814209,189.2190704345703,374.87744140625,1.0,208.3146209716797,387.982421875,1.0
7000,159.3631591796875,357.5755615234375,0.9999997615814209,172.20608520507812,364.62744140625,0.9999997615814209,189.4911651611328,374.7036437988281,1.0,208.02684020996094,387.6803283691406,1.0
7001,160.9911651611328,356.588134765625,0.9999994039535522,172.68353271484375,363.8522644042969,0.9999997615814209,189.73329162597656,374.6354064941406,1.0,208.1431427001953,387.8029479980469,1.0
7002,162.56842041015625,356.3007507324219,0.9999996423721313,173.16871643066406,363.1060791015625,0.9999996423721313,189.84133911132812,374.41473388671875,1.0,208.11865234375,387.5721130371094,1.0
7003,164.5229949951172,355.994873046875,0.9999997615814209,173.9189453125,362.79522705078125,0.9999995231628418,190.1864013671875,374.2790832519531,1.0,208.1271514892578,387.4716491699219,1.0
7004,165.12741088867188,355.5412292480469,0.9999997615814209,174.2946319580078,362.1650695800781,0.9999992847442627,190.4334716796875,373.95684814453125,1.0,208.2298126220703,387.5075378417969,1.0
7005,166.33299255371094,355.05316162109375,0.9999996423721313,174.595947265625,361.4668273925781,0.9999990463256836,190.67056274414062,373.928466796875,1.0,208.25169372558594,387.5941467285156,1.0
7006,167.8522491455078,354.6856384277344,0.9999995231628418,175.5172119140625,361.1771240234375,0.9999985694885254,191.0775146484375,373.6915283203125,1.0,208.2214813232422,387.80499267578125,1.0
7007,169.57342529296875,354.47869873046875,0.9999979734420776,177.29306030273438,361.09588623046875,0.9999961853027344,191.35629272460938,373.4154968261719,1.0,208.11534118652344,388.17437744140625,1.0
7008,170.4580841064453,354.8128356933594,0.999970555305481,177.2206268310547,360.6546630859375,0.999962329864502,191.26834106445312,372.73712158203125,1.0,208.58523559570312,389.2880859375,1.0
7009,171.77464294433594,354.02703857421875,0.9999847412109375,177.4343719482422,360.0587463378906,0.9999901056289673,191.4837646484375,372.7416687011719,1.0,208.6058807373047,389.55419921875,1.0
7010,171.5846405029297,353.5582275390625,0.9999772310256958,177.17691040039062,359.53643798828125,0.9999898672103882,191.36817932128906,372.2713623046875,1.0,208.587158203125,389.4725646972656,1.0
7011,170.09658813476562,352.26300048828125,0.9999451637268066,175.81468200683594,357.7376403808594,0.9999943971633911,190.67752075195312,371.56768798828125,1.0,208.5687255859375,389.0063781738281,1.0
7012,167.26300048828125,349.55596923828125,0.9999901056289673,174.11447143554688,356.9791259765625,0.9999997615814209,190.38223266601562,370.70928955078125,1.0,209.07693481445312,388.78973388671875,1.0
7013,165.79515075683594,349.3894348144531,0.999996542930603,173.24586486816406,357.14447021484375,0.9999998807907104,189.98776245117188,370.5765686035156,1.0,209.04043579101562,388.7088317871094,1.0
7014,166.04336547851562,348.457763671875,0.9999983310699463,173.2703399658203,356.60662841796875,1.0,189.8782958984375,370.3236083984375,1.0,209.06846618652344,388.75738525390625,1.0
7015,165.71421813964844,348.4550476074219,0.9999983310699463,173.0743865966797,356.5771179199219,0.9999998807907104,189.71408081054688,370.2950439453125,1.0,209.0462646484375,388.7190856933594,1.0
7016,165.7672576904297,348.45806884765625,0.9999983310699463,173.03062438964844,356.4858093261719,0.9999998807907104,189.41180419921875,370.1529541015625,1.0,208.66627502441406,388.955078125,1.0
7017,166.06642150878906,348.8699951171875,0.999997615814209,173.11746215820312,356.619140625,0.9999998807907104,189.56729125976562,370.33709716796875,1.0,208.6946258544922,389.0028991699219,1.0
7018,166.55084228515625,349.2213439941406,0.9999953508377075,173.33718872070312,356.6830749511719,0.9999998807907104,189.62509155273438,370.48150634765625,1.0,208.71609497070312,389.0563659667969,1.0
7019,166.3699951171875,349.7757873535156,0.9999920129776001,173.39453125,356.9977722167969,0.9999998807907104,189.79754638671875,370.6734313964844,1.0,208.76739501953125,389.0758056640625,1.0
7020,169.53358459472656,350.04608154296875,0.9998806715011597,175.2853546142578,356.41998291015625,0.9999895095825195,189.75804138183594,370.4532165527344,1.0,207.8740692138672,388.4847106933594,1.0
7021,169.88296508789062,350.000732421875,0.9999159574508667,175.41537475585938,356.23822021484375,0.9999910593032837,189.63864135742188,370.62445068359375,1.0,207.8105926513672,388.4588317871094,1.0
7022,169.6594696044922,349.6993408203125,0.9999194145202637,175.16053771972656,356.0711669921875,0.9999933242797852,189.41900634765625,370.5941162109375,1.0,208.0240936279297,388.7525329589844,1.0
7023,168.627197265625,349.03118896484375,0.9999139308929443,174.25033569335938,355.7059326171875,0.9999983310699463,189.0615997314453,370.21630859375,1.0,208.0166778564453,388.66046142578125,1.0
7024,165.8394317626953,346.76556396484375,0.9999954700469971,172.41299438476562,354.9336242675781,0.9999997615814209,188.01222229003906,369.771240234375,1.0,207.8638458251953,388.5797424316406,1.0
7025,165.6764678955078,344.8255615234375,0.9999994039535522,172.38221740722656,354.1432189941406,1.0,187.5792694091797,369.4065246582031,1.0,207.9162139892578,388.37554931640625,1.0
7026,166.3459014892578,344.41021728515625,0.9999995231628418,172.46690368652344,353.4728698730469,0.9999998807907104,187.5965576171875,369.20782470703125,1.0,207.93191528320312,388.39678955078125,1.0
7027,167.46234130859375,344.0045471191406,0.9999994039535522,173.08290100097656,352.9072570800781,0.9999998807907104,187.98483276367188,368.91656494140625,1.0,208.00692749023438,388.4514465332031,1.0
7028,168.3598175048828,344.07696533203125,0.9999970197677612,173.49549865722656,352.80743408203125,0.9999997615814209,188.04920959472656,368.99322509765625,1.0,207.98231506347656,388.41180419921875,1.0
7029,169.97976684570312,342.9167785644531,0.9999988079071045,174.68719482421875,352.4709167480469,0.9999996423721313,189.1876983642578,368.958740234375,1.0,207.92921447753906,388.7285461425781,1.0
7030,171.3043975830078,341.36822509765625,0.9999996423721313,175.39776611328125,351.28765869140625,0.9999985694885254,188.82301330566406,368.0397644042969,1.0,207.49560546875,388.0476379394531,1.0
7031,172.0608673095703,340.0272216796875,0.9999998807907104,176.78216552734375,349.91387939453125,0.9999973773956299,188.66075134277344,367.61529541015625,0.9999998807907104,207.4697265625,388.0350341796875,1.0
7032,171.67617797851562,338.0287170410156,0.9999998807907104,176.69186401367188,348.12884521484375,0.9999990463256836,188.660400390625,366.7066345214844,0.9999998807907104,207.26535034179688,388.53961181640625,1.0
7033,170.294921875,334.501708984375,0.9999994039535522,174.88145446777344,344.8742370605469,0.9999996423721313,188.36825561523438,365.8128356933594,0.9999998807907104,207.56637573242188,388.1970520019531,1.0
7034,168.7816162109375,331.5887756347656,0.9999983310699463,173.5988311767578,343.351318359375,0.9999997615814209,188.2349395751953,364.8529052734375,0.9999997615814209,208.1891326904297,388.22296142578125,1.0
7035,168.93692016601562,328.4319763183594,0.9999979734420776,173.76954650878906,342.2865905761719,0.9999998807907104,188.1168212890625,364.26171875,0.9999997615814209,208.82420349121094,388.4515380859375,1.0
7036,168.12271118164062,328.88433837890625,0.9999953508377075,173.2056121826172,341.2250061035156,0.9999997615814209,188.28646850585938,363.8765563964844,0.9999994039535522,209.2205810546875,388.8331298828125,1.0
7037,168.6206817626953,328.3321228027344,0.9999969005584717,173.43206787109375,340.7474670410156,0.9999997615814209,188.3013916015625,363.971923828125,0.9999992847442627,209.58152770996094,389.8555603027344,1.0
7038,169.4054412841797,328.7671813964844,0.9999964237213135,173.92372131347656,340.71282958984375,0.9999998807907104,188.696044921875,363.9132080078125,0.9999995231628418,209.1820831298828,390.0225830078125,1.0
7039,169.62039184570312,328.3358154296875,0.9999977350234985,174.20521545410156,340.09527587890625,0.9999998807907104,189.23843383789062,363.8684387207031,0.9999996423721313,209.1924285888672,390.5781555175781,1.0
7040,172.46766662597656,327.1846618652344,0.9999997615814209,175.8817596435547,339.2474670410156,0.9999997615814209,189.94833374023438,363.4808044433594,0.9999997615814209,208.87179565429688,391.0058288574219,1.0
7041,173.57717895507812,325.7501220703125,0.9999998807907104,176.52850341796875,338.16876220703125,0.9999997615814209,190.0380401611328,362.7799377441406,0.9999997615814209,208.66610717773438,391.1263732910156,1.0
7042,173.69541931152344,323.076904296875,1.0,177.91253662109375,338.6011047363281,0.9999996423721313,190.51910400390625,362.5122375488281,0.9999996423721313,208.9351348876953,391.74615478515625,1.0
7043,172.59580993652344,319.68194580078125,0.9999998807907104,178.1870880126953,337.0575256347656,0.9999991655349731,190.63101196289062,361.66558837890625,0.9999996423721313,209.00355529785156,391.9617614746094,1.0
7044,172.5585479736328,314.8800048828125,1.0,179.242919921875,336.87176513671875,0.9999998807907104,189.9176788330078,359.7236328125,0.9999998807907104,209.32884216308594,392.09954833984375,1.0
7045,171.0565185546875,312.83868408203125,0.9999998807907104,177.98757934570312,334.6678771972656,0.9999991655349731,189.5631866455078,358.61077880859375,0.9999998807907104,209.65174865722656,392.6673889160156,1.0
7046,170.4914093017578,309.2383117675781,1.0,177.75064086914062,332.8198547363281,0.999997615814209,189.5859832763672,357.9138488769531,1.0,209.97894287109375,393.1221618652344,1.0
7047,169.6514434814453,306.06756591796875,1.0,177.214111328125,331.1644287109375,0.9999977350234985,189.431396484375,357.0506896972656,1.0,210.171875,393.70489501953125,1.0
7048,168.5332489013672,305.0190124511719,1.0,176.4221649169922,330.16973876953125,0.9999949932098389,189.1575469970703,356.3656005859375,1.0,210.12692260742188,393.6573791503906,1.0
7049,166.2534637451172,302.6673278808594,1.0,174.8163604736328,329.04473876953125,0.9999948740005493,187.95684814453125,354.3338928222656,1.0,209.8209228515625,393.2680358886719,1.0
7050,162.9425811767578,299.5760498046875,1.0,172.64874267578125,325.562255859375,0.9999995231628418,186.1722412109375,352.1752014160156,0.9999997615814209,208.73931884765625,392.70526123046875,1.0
7051,159.27186584472656,293.770263671875,1.0,168.80776977539062,320.32061767578125,0.9999983310699463,182.52963256835938,348.74017333984375,0.9999996423721313,207.9208221435547,390.9810485839844,1.0
7052,155.71011352539062,288.81005859375,1.0,165.68382263183594,316.478271484375,0.9999923706054688,180.0872344970703,345.28094482421875,0.9999997615814209,206.3920135498047,388.4915466308594,1.0
7053,152.41073608398438,283.965576171875,1.0,162.78004455566406,311.012451171875,0.9999874830245972,177.28012084960938,341.434814453125,0.9999998807907104,201.71376037597656,384.3672180175781,1.0
7054,149.7365264892578,277.13134765625,1.0,159.5177764892578,305.7264404296875,0.9999932050704956,173.64048767089844,335.265380859375,0.9999997615814209,196.9560546875,378.6154479980469,1.0
7055,149.17225646972656,271.7781982421875,1.0,156.2734832763672,301.0972595214844,0.9999890327453613,170.84690856933594,329.81573486328125,0.9999997615814209,193.16680908203125,373.1072998046875,1.0
7056,145.63035583496094,265.43438720703125,1.0,155.24429321289062,294.3754577636719,0.999997615814209,168.31216430664062,322.1567687988281,0.9999998807907104,190.36563110351562,366.6590270996094,0.9999998807907104
7057,146.42759704589844,261.034912109375,1.0,154.15818786621094,289.0157165527344,0.9999977350234985,166.85545349121094,318.45220947265625,0.9999996423721313,187.763671875,357.8315124511719,1.0
7058,146.58900451660156,255.57080078125,0.9999998807907104,153.05238342285156,282.9727478027344,0.9999890327453613,164.39842224121094,310.98370361328125,1.0,183.90841674804688,352.21435546875,1.0
7059,146.39910888671875,252.25477600097656,1.0,152.2301025390625,278.7093200683594,0.9999878406524658,164.09548950195312,307.1895751953125,1.0,180.91656494140625,348.8872375488281,1.0
